Id,Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
5913,Gregory Alan Isakov,San Luis,66.0,0.567,0.434,7.0,-12.755,0,0.0349,0.86,0.257,0.115,0.254,82.459,4.53911667,4,0
5914,The Chambers Brothers,Time Has Come Today,52.0,0.528,0.514,2.0,-11.909,1,0.133,0.0252,0.0894,0.0725,0.44,122.872,290933.0,4,10
5915,Powderfinger,My Kind Of Scene,,0.463,0.459,,-8.218,1,0.029,0.0134,0.0149,0.0723,0.144,159.541,277667.0,4,10
5916,Arch Echo,Stella,29.0,0.425,0.971,5.0,-4.978,1,0.137,0.00715,0.0122,0.0866,0.445,164.059,327680.0,4,8
5917,Charmaine,WOO!,53.0,0.953,0.614,2.0,-7.328,1,0.0752,0.00717,0.000258,0.0762,0.188,105.019,168427.0,4,5
5918,Led Zeppelin,All My Love - 1990 Remaster,65.0,0.599,0.744,7.0,-8.72,1,0.0316,0.131,0.00275,0.0795,0.723,91.259,351267.0,4,10
5919,Tapeworms,Magic Pierrot,17.0,0.38,0.878,2.0,-7.572,1,0.0584,0.000586,0.731,0.2,0.0627,164.002,191090.0,4,6
5920,Set and Setting,Ecdysis,25.0,0.504,0.879,4.0,-6.489,0,0.0575,8.34e-05,0.791,0.108,0.259,119.985,429093.0,3,8
5921,Ganser,Self Service - Adam Faulkner / Girl Band Remix,9.0,0.185,0.865,9.0,-10.522,1,0.0576,0.000632,0.807,0.112,0.0789,84.031,207465.0,3,6
5922,Count Five,Pretty Big Mouth,35.0,0.587,0.573,4.0,-8.073,1,0.0383,0.0208,0.315,0.199,0.686,137.315,129120.0,4,6
5923,Low (Acoustic),Angel Snow,33.0,0.557,0.264,9.0,-10.625,1,0.028,0.874,1.16e-05,0.0984,0.433,77.099,3.445166667,4,0
5924,Body Count,Body Count's in the House,49.0,0.478,0.953,8.0,-7.294,1,0.0892,0.0328,0.000508,0.597,0.407,96.622,204200.0,4,8
5925,"Frédéric Chopin, Magdalena Hoffmann","Valse in A Minor, Op. posth. B. 150 (Version for Harp in A Flat Minor)",43.0,0.391,0.0939,8.0,-25.725,0,0.0531,0.982,0.933,0.107,0.101,127.162,2.3773,4,7
5926,Das Racist,Rainbow in the Dark,33.0,0.645,0.764,2.0,-6.392,1,0.409,0.271,,0.563,0.76,174.085,230333.0,4,9
5927,Scorpions,Big City Nights - 2015 - Remaster,46.0,0.499,0.936,9.0,-3.031,0,0.069,0.000636,0.0025,0.0658,0.662,137.627,249147.0,4,8
5928,"Clean Bandit, Topic, Wes Nelson",Drive (feat. Wes Nelson),66.0,0.81,0.571,10.0,-7.189,0,0.085,0.0624,1.63e-06,0.094,0.771,125.994,2.98958333,4,9
5929,Waxahatchee,Lilacs,52.0,0.74,0.696,7.0,-9.447,1,0.0298,0.524,3.12e-05,0.0752,0.426,103.04,195600.0,4,1
5930,Rich The Kid,Nasty (feat. Rubi Rose),53.0,0.877,0.54,1.0,-7.398,1,0.391,0.0503,,0.0883,0.544,158.07,185133.0,4,5
5931,Earth Dad,Good Dog,23.0,0.699,0.539,1.0,-9.335,0,0.0293,0.834,0.0985,0.0953,0.454,150.018,178400.0,4,6
5932,Timothy Kay Band,I'll Know,51.0,0.445,0.159,,-14.159,1,0.0419,0.924,0.865,0.113,0.155,68.868,5.01885,4,7
5933,Rayland Baxter,Olivia,,0.629,0.551,7.0,-9.44,1,0.0321,0.685,2.88e-05,0.0889,0.698,81.995,3.89488333,4,0
5934,Hiss Golden Messenger,I Need a Teacher,48.0,0.5,0.764,9.0,-7.569,1,0.0407,0.369,0.00193,0.319,0.683,85.981,197597.0,4,1
5935,Eyal Golan,◊û◊û◊î ◊ê◊™ ◊û◊§◊ó◊ì◊™,48.0,0.642,0.384,11.0,-8.05,0,0.0381,0.635,,0.114,0.387,131.796,191608.0,4,9
5936,Hatchie,Sure,38.0,0.399,0.794,2.0,-5.693,1,0.0342,0.000986,0.00204,0.425,0.369,94.962,249022.0,4,6
5937,Valkyrie,Feeling so Low,28.0,0.393,0.904,7.0,-7.683,0,0.0442,5.27e-06,0.853,0.0937,0.497,89.562,307307.0,4,8
5938,The Charlatans,One To Another,50.0,0.444,0.896,10.0,-4.633,1,0.0505,0.00037,4.27e-05,0.423,0.328,102.343,270573.0,4,6
5939,Dudu Tassa,◊î◊ú◊ô◊ú◊î ◊ú◊ê - ◊¢◊ú◊ô◊™ ◊ú◊ô ◊ë◊ñ◊ô◊õ◊®◊ï◊ü,35.0,0.865,0.614,9.0,-6.194,0,0.0749,0.0138,,0.441,0.869,120.016,230307.0,4,10
5940,Set It Off,Catch Me If You Can,52.0,0.599,0.914,4.0,-4.926,0,0.0662,0.00246,9.21e-06,0.21,0.587,100.044,179685.0,4,9
5941,Pharrell Williams,Frontin' (feat. Jay-Z) - Club Mix,66.0,0.894,0.404,9.0,-5.913,0,0.13,0.453,1.57e-06,0.0801,0.759,102.009,236507.0,4,5
5942,The Killers,Human,74.0,0.557,0.8,10.0,-8.477,1,0.0601,0.00132,0.0012,0.0906,0.582,135.47,245373.0,4,10
5943,Black Spiders,Good Times,30.0,0.473,0.963,7.0,-1.558,1,0.0571,0.00104,,0.191,0.739,157.929,219493.0,4,10
5944,Crowded House,Don't Dream It's Over - Live at Sydney Opera House / 2006 Remaster,39.0,0.271,0.746,3.0,-8.828,1,0.0559,0.131,0.00202,0.765,0.173,79.02,6.379116667,4,9
5945,Phoxjaw,Trophies in the Attic,28.0,0.277,0.848,10.0,-7.714,1,0.0789,0.00421,0.000219,0.0896,0.126,128.194,208493.0,4,10
5946,Backstreet Boys,Intro,28.0,0.252,0.0974,8.0,-14.898,0,0.0321,0.938,,0.103,0.121,156.495,0.979333333,3,9
5947,Emmylou Harris,Red Dirt Girl,51.0,0.338,0.447,7.0,-11.091,1,0.0411,0.408,,0.402,0.326,79.005,4.08671667,4,0
5948,Britney Spears,Private Show,,0.753,0.456,2.0,-5.892,1,0.0416,0.22,1.02e-06,0.449,0.525,112.521,3.92155,3,9
5949,Masterkraft,Hallelu,55.0,0.691,0.794,1.0,-4.251,0,0.278,0.0739,,0.0816,0.737,112.849,213493.0,4,9
5950,AC/DC,T.N.T.,78.0,0.754,0.759,9.0,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,214667.0,4,8
5951,FXXXXY,Yeah Kool (feat. Lil Uzi Vert),61.0,0.746,0.654,10.0,-5.856,0,0.0613,0.0117,,0.101,0.265,130.048,200298.0,4,5
5952,Spafford,The Reprise (Live),35.0,0.316,0.535,7.0,-12.924,1,0.0402,0.00143,0.769,0.872,0.577,162.264,477257.0,4,10
5953,KennyHoopla,hollywood sucks//,65.0,0.578,0.894,2.0,-4.671,1,0.0593,0.00158,7.51e-06,0.383,0.522,139.99,153040.0,4,9
5954,–ß—ë—Ä–Ω–∞—è –†–µ—á–∫–∞,–î—Ä—É–≥,43.0,0.435,0.883,11.0,-5.494,0,0.0346,0.426,0.594,0.182,0.446,146.972,196824.0,4,6
5955,"Geeta Dutt, Kishore Kumar",De Bhi Chuke Hum Dil Nazrana,2.0,0.644,0.315,,-9.071,1,0.252,0.903,0.00135,0.107,0.917,129.623,3.316216667,4,3
5956,Itay Levi,◊§◊¢◊ù,29.0,0.688,0.337,11.0,-10.991,0,0.031,0.758,,0.152,0.364,123.988,220000.0,4,9
5957,Bananagun,Do Yeah,25.0,0.491,0.817,,-9.656,1,0.0644,0.129,0.0479,0.275,0.895,156.248,177893.0,3,1
5958,Mississippi Blues Band,Caf√© Madrid,28.0,0.533,0.704,7.0,-9.97,1,0.0485,0.164,2.59e-05,0.0739,0.696,118.935,206893.0,4,2
5959,Eliad,◊û◊ß◊°◊ô◊ß◊ï,26.0,0.723,0.854,8.0,-7.936,1,0.0585,0.00139,0.000195,0.276,0.52,95.001,237584.0,4,9
5960,Devil Electric,All My Friends Move Like The Night,33.0,0.418,0.886,,-3.6,1,0.0325,0.00112,0.00253,0.0886,0.551,113.65,173808.0,4,8
5961,–¢—Ä—É–¥,–î—Ä—É–≥,38.0,0.421,0.903,6.0,-3.213,0,0.0569,0.000385,0.86,0.136,0.913,138.436,208562.0,4,6
5962,Queen,It's A Hard Life - Remastered 2011,58.0,0.42,0.599,3.0,-6.188,1,0.0291,0.422,,0.159,0.299,82.336,4.11621667,4,10
5963,The Stranglers,Skin Deep,50.0,0.639,0.812,9.0,-8.785,1,0.0308,0.133,0.712,0.117,0.785,128.718,233187.0,4,10
5964,Black Joe Lewis & The Honeybears,Five Dollars,45.0,0.511,0.868,7.0,-5.749,1,0.0362,0.288,0.000172,0.344,0.868,106.841,188000.0,4,10
5965,Sfven,Changing,31.0,0.574,0.66,9.0,-6.804,1,0.103,0.0283,0.000301,0.0451,0.579,88.541,227185.0,4,6
5966,The Judds,Grandpa (Tell Me 'Bout The Good Old Days),54.0,0.565,0.456,4.0,-8.124,1,0.031,0.426,8.08e-06,0.0612,0.588,201.644,4.244,4,4
5967,Barns Courtney,Hands,46.0,0.5,0.834,4.0,-4.419,1,0.036,0.00025,0.00367,0.496,0.456,98.111,191053.0,4,10
5968,Lil Ed & The Blues Imperials,Giving Up On Your Love,31.0,0.627,0.719,,-3.201,0,0.0287,0.128,0.00662,0.109,0.628,113.146,219733.0,4,2
5969,Ray Wylie Hubbard,Rattlesnake Shakin‚Äô Woman,38.0,0.282,0.484,2.0,-6.875,1,0.0352,0.374,5.59e-05,0.125,0.312,177.367,271678.0,4,2
5970,Meshuggah,Future Breed Machine,31.0,0.454,0.97,1.0,-6.759,1,0.13,0.00102,0.084,0.299,0.157,87.968,348627.0,4,8
5971,Lil Nas X,Panini - DaBaby Remix,73.0,0.717,0.598,5.0,-5.613,0,0.0809,0.22,,0.122,0.496,153.905,151040.0,4,9
5972,Grandaddy,The Crystal Lake - Piano Version,31.0,0.434,0.185,5.0,-12.724,1,0.0286,0.87,0.00018,0.112,0.0882,88.612,351187.0,4,6
5973,Jeki Mekayten,◊î◊û◊¢◊†◊ò◊ñ◊™,26.0,0.859,0.5,2.0,-14.216,1,0.0371,0.274,8.25e-06,0.0904,0.963,106.009,306133.0,4,9
5974,Gracia Montes,Maruja Lim√≥n,26.0,0.618,0.475,2.0,-11.244,1,0.105,0.881,0.00172,0.481,0.918,94.485,152346.0,4,9
5975,Alex Lahey,Perth Traumatic Stress Disorder,32.0,0.323,0.901,,-4.818,1,0.0719,3.15e-05,1.77e-05,0.486,0.52,180.293,135645.0,4,10
5976,Persona La Ave,GottasaythatIneedyou,30.0,0.679,0.684,8.0,-7.691,1,0.166,0.124,0.45,0.587,0.786,169.939,324800.0,3,6
5977,Strawberry Alarm Clock,Incense And Peppermints,45.0,0.473,0.735,9.0,-8.921,1,0.0296,0.0603,,0.15,0.754,132.506,169800.0,4,10
5978,Karen Nyame KG,Koko,38.0,0.812,0.725,8.0,-8.947,1,0.0579,0.0277,0.574,0.0826,0.617,115.038,172489.0,4,1
5979,Softcult,Take It Off,47.0,0.646,0.669,6.0,-7.31,0,0.0275,0.0148,0.000115,0.373,0.484,114.999,191685.0,4,6
5980,Young RJ,Black Is Beautiful,35.0,0.743,0.462,11.0,-6.806,0,0.496,0.287,,0.035,0.785,89.521,189326.0,4,5
5981,Phani Narayana,Cheri Yasodaku,15.0,0.607,0.281,,-15.041,1,0.0475,0.956,0.667,0.116,0.414,151.986,320993.0,4,6
5982,Catsystem Corp.,Aquascaping „Éî „É© „Éü „ÉÉ „Éâ,33.0,0.529,0.861,7.0,-10.294,1,0.0507,0.000236,0.919,0.462,0.967,158.921,74000.0,4,6
5983,Dead Or Alive,You Spin Me Round (Like a Record),72.0,0.554,0.963,6.0,-3.762,0,0.035,0.000244,0.0702,0.431,0.918,128.175,195147.0,4,10
5984,James Taylor,Fire and Rain,2.0,0.611,0.35,5.0,-14.48,1,0.0356,0.499,7.84e-06,0.0844,0.36,76.064,3.34298333,4,0
5985,The Bees,A Minha Menina,44.0,0.521,0.808,9.0,-8.201,0,0.052,0.805,0.0105,0.227,0.834,98.867,170733.0,4,6
5986,Tedeschi Trucks Band,Keep On Growing - Live,41.0,0.327,0.824,2.0,-10.013,1,0.053,0.0248,0.0972,0.968,0.434,96.333,650747.0,4,2
5987,Alex Yarmak,Again,39.0,0.407,0.936,7.0,-6.875,1,0.0579,2.28e-06,0.729,0.104,0.679,90.023,106667.0,4,8
5988,Zach Zoya,Patience,44.0,0.441,0.583,1.0,-8.489,1,0.305,0.273,,0.126,0.449,171.702,200422.0,4,5
5989,The Bright Light Social Hour,Sun King,40.0,0.556,0.683,1.0,-9.149,0,0.0374,0.101,0.0577,0.229,0.694,101.006,190135.0,4,6
5990,FEVER 333,VANDALS,33.0,0.499,0.642,1.0,-5.425,1,0.0631,0.0164,0.925,0.254,0.107,161.945,177655.0,4,10
5991,The Beatles,Here Comes The Sun - Remastered,,0.557,0.54,9.0,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,3.09555,4,0
5992,Warpaint,Love Is to Die,52.0,0.331,0.639,11.0,-9.07,0,0.0361,0.253,0.356,0.0856,0.428,84.545,291758.0,4,6
5993,THE DRIVER ERA,Preacher Man,55.0,0.689,0.947,1.0,-3.926,1,0.0897,0.00209,,0.228,0.393,119.993,219390.0,4,10
5994,Yuval Dayan,◊ú◊ô◊ë◊ô ◊¢◊®,37.0,0.594,0.817,11.0,-5.202,0,0.0543,0.056,,0.158,0.461,112.068,215933.0,4,9
5995,S. D. Burman,Wahan Kaun Hai Tera Musafir,35.0,0.456,0.264,6.0,-13.787,1,0.0318,0.983,0.343,0.118,0.694,94.352,4.722666667,3,3
5996,Losing You,Flyte,,0.624,0.694,1.0,-8.084,1,0.0258,0.338,0.0283,0.109,0.912,141.968,3.445333333,4,0
5997,Deep Purple,Space Truckin' - Remastered 2012,49.0,0.62,0.878,9.0,-9.064,1,0.0443,0.0264,0.776,0.235,0.708,129.236,272996.0,4,10
5998,The Breeders,Cannonball,66.0,0.502,0.758,3.0,-9.76,1,0.0407,0.00915,0.783,0.284,0.729,112.499,213693.0,4,10
5999,Chelsea Jade,Laugh It Off,39.0,0.763,0.524,,-7.725,1,0.0759,0.0249,0.000137,0.117,0.411,93.998,253330.0,4,6
6000,STARSET,INFECTED,63.0,0.538,0.867,2.0,-4.172,0,0.0618,9.38e-05,,0.055,0.439,107.669,189747.0,4,10
6001,Charming Liars,White Leather Electric Chair,,0.594,0.733,9.0,-6.379,0,0.0467,0.00681,1.63e-06,0.0588,0.649,104.006,207106.0,4,10
6002,Trudy Lynn,Thru Chasin' You,11.0,0.807,0.585,7.0,-6.702,0,0.0375,0.56,0.00349,0.0894,0.749,97.03,295627.0,4,2
6003,Apoorva Krishna,Transcend,12.0,0.582,0.579,8.0,-7.053,1,0.0683,0.398,0.716,0.0587,0.494,127.034,577000.0,4,6
6004,Justin Bieber,As I Am (feat. Khalid),79.0,0.608,0.547,11.0,-8.151,1,0.0368,0.131,,0.0974,0.108,99.947,174406.0,4,9
6005,Future Utopia,Children Of The Internet - Ezra Collective Remix,49.0,0.514,0.638,,-5.033,1,0.0861,0.0204,0.0704,0.327,0.521,173.628,353347.0,4,5
6006,Dudu Aharon,◊î◊©◊ô◊® ◊©◊ú◊ö,18.0,0.559,0.529,11.0,-5.665,0,0.0356,0.455,,0.14,0.231,96.522,243947.0,4,9
6007,Palma Violets,Best of Friends,44.0,0.237,0.88,,-3.945,1,0.0505,8.54e-06,0.842,0.085,0.309,130.128,210067.0,4,6
6008,Sturgill Simpson,Brace for Impact (Live a Little),52.0,0.616,0.706,,-6.846,1,0.0233,0.00969,0.313,0.111,0.655,89.998,349267.0,4,2
6009,Rick Ross,Hustlin',7.0,0.708,0.665,9.0,-6.834,1,0.168,0.0775,,0.0651,0.662,136.092,255093.0,4,5
6010,"Manna Dey, Asha Bhosle, Sudha Malhotra, S. D. Batish, Mohammed Rafi",Na To Caravan Ki Talash Hai,13.0,0.471,0.803,1.0,-5.8,1,0.125,0.968,0.817,0.22,0.765,101.028,11.80366667,4,3
6011,Amit Lewis,◊°◊§◊®◊ô ◊ú◊ô,32.0,0.5,0.606,1.0,-7.988,0,0.0702,0.588,,0.0871,0.251,159.956,160653.0,4,9
6012,Buddy Holly & The Crickets,Maybe Baby,50.0,0.607,0.477,9.0,-12.904,1,0.0333,0.708,,0.253,0.887,136.614,122600.0,4,10
6013,TORA,Cry for Me,32.0,0.703,0.313,9.0,-9.755,0,0.0484,0.667,0.00114,0.131,0.547,101.036,180583.0,5,2
6014,Cool Dry Place,Katy Kirby,42.0,0.412,0.348,4.0,-10.229,1,0.029,0.255,0.00145,0.103,0.427,137.469,5.009783333,4,0
6015,Carusella,Star Quality,11.0,0.431,0.967,1.0,-4.555,1,0.114,0.00159,0.0064,0.142,0.179,146.623,269440.0,4,6
6016,Will Smith,Miami,71.0,0.877,0.534,1.0,-6.178,1,0.15,0.0339,1.67e-05,0.0441,0.89,108.17,197560.0,4,5
6017,Peter Bjorn and John,Young Folks,72.0,0.699,0.812,,-6.005,1,0.0377,0.0164,0.000763,0.105,0.662,138.185,276693.0,4,6
6018,The Inspector Cluzo,Little Girl & The Whistlin Train,43.0,0.554,0.167,8.0,-11.794,0,0.0275,0.786,0.00203,0.117,0.25,67.913,264360.0,4,10
6019,Ride,Drive Blind - 2001 Remaster,22.0,0.289,0.932,9.0,-4.792,1,0.0574,2.31e-05,0.584,0.088,0.512,101.731,285773.0,4,10
6020,R√∫nahild,Seidr√∫nar,42.0,0.509,0.569,,-11.183,1,0.046,0.0757,1.77e-05,0.0973,0.0859,119.969,489411.0,4,8
6021,The Lemonheads,Mrs. Robinson,63.0,0.494,0.936,11.0,-7.195,0,0.0398,0.0112,0.000693,0.276,0.834,107.543,224480.0,4,6
6022,–ò–º–ø—É–ª—å—Å-80,–í–µ–ª–æ—Å–∏–ø–µ–¥–Ω–∞—è —Ä–æ–º–∞–Ω—Ç–∏–∫–∞,20.0,0.589,0.691,10.0,-9.078,1,0.0717,0.318,0.881,0.0875,0.966,179.908,233340.0,4,6
6023,TOOL,Sober,68.0,0.385,0.673,2.0,-8.182,1,0.0329,0.000183,0.149,0.0721,0.187,149.271,306853.0,4,8
6024,Erroll Garner,Lovely to Look At - Remastered 2020,,0.488,0.43,5.0,-11.371,0,0.0352,0.822,0.836,0.184,0.587,106.711,2.612233333,4,7
6025,Dream Theater,Paralyzed,44.0,0.465,0.936,6.0,-5.05,1,0.138,8.84e-05,0.000328,0.0661,0.461,82.006,257800.0,4,8
6026,Egypt Central,Let Me Out,49.0,0.434,0.955,2.0,-2.637,0,0.0719,0.000127,1.09e-05,0.0572,0.336,89.113,212900.0,4,10
6027,Swastik The Band,Jogi,37.0,0.55,0.648,2.0,-6.5,0,0.0557,0.276,9.72e-05,0.069,0.352,80.03,6.280916667,4,0
6028,Stone Temple Pilots,Interstate Love Song - 2019 Remaster,72.0,0.215,0.927,9.0,-7.327,1,0.0452,0.000273,0.00661,0.126,0.49,170.814,194853.0,4,10
6029,Elm Tree Circle,Feel the Burn,18.0,0.371,0.899,6.0,-4.056,1,0.0657,2.99e-05,0.000158,0.0367,0.524,139.922,172458.0,4,10
6030,George Harrison,Give Me Love (Give Me Peace On Earth),62.0,0.373,0.57,5.0,-11.56,1,0.0441,0.497,0.0124,0.128,0.631,81.28,215693.0,4,10
6031,Etaoin,Bedroom Walls,38.0,0.573,0.292,9.0,-10.508,1,0.0414,0.9,,0.107,0.3,76.344,212387.0,4,9
6032,Tohar,◊ú◊ê ◊ß◊ú,20.0,0.635,0.492,6.0,-8.68,0,0.0523,0.763,,0.121,0.234,128.119,175956.0,4,5
6033,Olive Amun,Blues,56.0,0.694,0.576,11.0,-7.064,1,0.0275,0.501,2.35e-06,0.264,0.445,117.997,150127.0,4,10
6034,Adri√°n Otero,Me Gustas Mucho,23.0,0.728,0.626,11.0,-7.447,0,0.0371,0.0121,0.00145,0.056,0.918,108.037,186826.0,4,2
6035,Lower Than Atlantis,Had Enough,45.0,0.561,0.823,2.0,-4.851,1,0.097,0.0029,0.00017,0.492,0.525,93.504,200760.0,4,1
6036,Kenny Dorham,Alone Together - Rudy Van Gelder Remaster,52.0,0.336,0.0619,5.0,-20.494,0,0.0363,0.985,0.891,0.11,0.197,60.705,3.173333333,4,7
6037,Jean-Luc Ponty,The Trans-Love Express,34.0,0.527,0.884,7.0,-10.869,1,0.0522,0.00378,0.0437,0.1,0.78,130.982,239800.0,4,10
6038,Club Intl,Never Be The Same (Andrew VanWyngarden Mix),27.0,0.566,0.872,,-4.88,1,0.0278,0.00509,0.000443,0.359,0.704,107.982,346373.0,4,1
6039,Arcade Fire,Wake Up,65.0,0.252,0.8,,-4.845,1,0.0368,0.12,0.0538,0.118,0.29,139.361,335333.0,4,6
6040,Cherokee Rose,Eddie Berman,36.0,0.431,0.37,3.0,-10.826,1,0.0343,0.424,0.026,0.134,0.384,96.242,3.867783333,4,0
6041,Claire Rosinkranz,Frankenstein,60.0,0.826,0.745,2.0,-6.091,1,0.141,0.13,1.32e-05,0.178,0.883,119.92,202249.0,4,9
6042,Jesse Roper,Horizons,32.0,0.524,0.73,5.0,-4.479,0,0.0767,0.624,0.000117,0.389,0.654,109.533,157693.0,4,2
6043,Fleshkiller,Parallel Kingdom,20.0,0.45,0.977,1.0,-4.172,1,0.122,4.26e-06,0.532,0.414,0.256,130.009,266222.0,3,8
6044,Hadag Nahash,◊ú◊ñ◊ï◊ñ,38.0,0.824,0.929,4.0,-2.343,0,0.0707,0.116,0.000375,0.404,0.854,104.048,244493.0,4,5
6045,The Hives,Hate To Say I Told You So,68.0,0.459,0.931,5.0,-5.024,1,0.0612,0.00126,0.00881,0.412,0.419,135.826,200693.0,4,6
6046,The Offspring,The Kids Aren't Alright,78.0,0.523,0.943,1.0,-4.203,1,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607,180160.0,4,10
6047,Omer Adam,◊™◊û◊ó◊ú ◊ú◊ô,40.0,0.616,0.375,,-9.684,0,0.0308,0.671,,0.329,0.438,130.116,182308.0,4,9
6048,Defamed,Aeon,37.0,0.396,0.981,,-4.23,1,0.107,0.000133,0.925,0.677,0.14,139.898,250714.0,4,8
6049,Beck,Beercan,45.0,0.773,0.607,10.0,-9.505,0,0.185,0.00367,0.00599,0.0953,0.575,109.002,240320.0,4,10
6050,Repenter,Forever,21.0,0.378,0.764,11.0,-10.469,1,0.0857,0.0211,0.226,0.355,0.354,149.385,250867.0,4,1
6051,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),79.0,0.883,0.446,8.0,-8.723,0,0.296,0.0253,,0.103,0.463,92.95,165161.0,4,5
6052,Omer Adam,◊î◊û◊ú◊õ◊î ◊©◊ú ◊î◊©◊õ◊ï◊†◊î,39.0,0.786,0.57,6.0,-7.193,0,0.0329,0.241,,0.123,0.903,111.992,155427.0,4,9
6053,Superbloom,Whatever,36.0,0.385,0.972,3.0,-3.816,0,0.0648,0.000193,0.000413,0.302,0.398,141.041,186635.0,4,1
6054,Mr. Mister,Broken Wings,70.0,0.286,0.5,1.0,-14.281,0,0.0357,0.134,4.57e-05,0.108,0.443,99.162,343933.0,4,10
6055,Dua Lipa,"I'm Not the Only One - Live from Spotify, London",65.0,0.455,0.265,5.0,-8.468,1,0.0491,0.861,,0.685,0.324,176.036,3.264,4,0
6056,With You,Cujo Moon,50.0,0.438,0.383,2.0,-12.527,1,0.0322,0.655,0.0133,0.127,0.322,83.823,3.5253,4,0
6057,Lil Gotit,Wok,51.0,0.799,0.686,11.0,-5.691,0,0.268,0.131,,0.202,0.5,113.989,189474.0,4,5
6058,Albert Collins,Put The Shoe On The Other Foot,17.0,0.489,0.586,2.0,-13.885,1,0.0596,0.0352,0.0635,0.059,0.882,167.722,332560.0,4,2
6059,TamaRadah,◊ê◊ì◊ô◊°◊í◊î,19.0,0.691,0.822,,-7.805,0,0.101,0.754,0.0488,0.261,0.733,118.981,186750.0,4,10
6060,OneRepublic,Run,88.0,0.682,0.72,11.0,-8.173,0,0.0381,0.326,,0.148,0.673,117.003,2.81685,4,9
6061,Kishore Kumar,Ek Ladki Bheegi Bhagi Si,14.0,0.563,0.455,4.0,-7.01,0,0.0551,0.808,,0.154,0.892,120.784,3.946666667,4,3
6062,Tash Sultana,Mystik,54.0,0.548,0.699,2.0,-7.149,0,0.0517,0.0223,0.000392,0.0903,0.308,132.798,249296.0,4,6
6063,Taylor Swift,Tim McGraw,61.0,0.58,0.491,,-6.462,1,0.0251,0.575,,0.121,0.425,76.009,3.86845,4,4
6064,Willie Mabon,I Don't Know,33.0,0.727,0.0991,8.0,-22.487,1,0.252,0.895,5.81e-06,0.0989,0.663,109.727,190665.0,4,2
6065,Drake,Passionfruit,83.0,0.809,0.463,11.0,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,298941.0,4,9
6066,Berry Sakharof,◊®◊ï◊ó ◊ó◊ì◊©◊î,18.0,0.626,0.821,,-5.281,0,0.0418,0.0026,0.0426,0.121,0.25,104.004,297040.0,4,10
6067,Power Trip,Executioner's Tax (Swing of the Axe),54.0,0.484,0.991,8.0,-4.028,0,0.0676,0.000289,0.657,0.359,0.559,167.035,225245.0,4,8
6068,Slim Harpo,Baby Scratch My Back - Single Version,39.0,0.802,0.455,5.0,-11.673,1,0.0537,0.803,0.585,0.0607,0.932,122.853,173600.0,4,2
6069,Del Water Gap,Ode to a Conversation Stuck in Your Throat,55.0,0.577,0.821,1.0,-6.069,0,0.0681,0.0458,1.02e-05,0.235,0.619,87.513,198927.0,4,6
6070,Whethan,All In My Head (feat. grandson),49.0,0.747,0.932,9.0,-4.671,0,0.157,0.0225,0.0122,0.176,0.937,147.04,148112.0,4,10
6071,The Lovin' Spoonful,Do You Believe in Magic?,68.0,0.553,0.738,,-7.963,1,0.0457,0.213,,0.339,0.759,138.602,125827.0,4,10
6072,Dodgy,Good Enough,51.0,0.578,0.967,,-6.02,1,0.0604,0.00111,0.000569,0.34,0.736,111.735,241307.0,4,6
6073,Future Palace,Ghost Chapter,36.0,0.356,0.907,2.0,-6.446,0,0.0458,0.00051,,0.0639,0.389,170.057,263204.0,4,8
6074,Cam‚Äôron,Horse & Carriage (feat. Mase),46.0,0.879,0.423,1.0,-10.511,1,0.257,0.0133,0.000233,0.155,0.586,99.737,241533.0,4,5
6075,Primal Scream,Movin' on Up,63.0,0.523,0.76,5.0,-12.437,1,0.0325,0.103,0.00068,0.0666,0.581,94.267,228267.0,4,6
6076,Hong Kong Express,"Time-Data. The Stars. The Essence. Love. Abstract Beauty. Desire. Ariseth, As The Sun.",29.0,0.637,0.287,11.0,-14.732,0,0.155,0.734,0.935,0.112,0.199,82.008,187317.0,4,6
6077,Will Paquin,Chandelier,62.0,0.331,0.5,2.0,-9.119,0,0.0514,0.677,6.61e-06,0.116,0.421,86.963,127465.0,4,9
6078,Teenage Wrist,Silverspoon,44.0,0.368,0.812,9.0,-5.633,1,0.0342,6.23e-05,0.00254,0.325,0.357,150.017,222588.0,4,10
6079,Vinny Virgo,Shot Down,23.0,0.492,0.341,9.0,-9.538,0,0.0282,0.244,,0.3,0.385,149.9,193915.0,3,2
6080,Thomas Jack,Rise Up - Acoustic Version,34.0,0.705,0.331,2.0,-7.72,0,0.0323,0.791,,0.133,0.517,104.017,141346.0,4,9
6081,Eliad,◊ê◊ï◊®,42.0,0.707,0.52,1.0,-8.495,1,0.0419,0.137,,0.131,0.597,92.969,224267.0,4,9
6082,LANDMVRKS,Overrated,50.0,0.334,0.965,11.0,-3.932,0,0.0988,0.000218,,0.317,0.481,90.521,205333.0,4,8
